#contig	Name	Description	start	stop	chr
chr11	ENSG00000131620.17	ANO1	70078301	70189528	11
chr11	ENSG00000168040.4	FADD	70203162	70207058	11
chr11	ENSG00000162105.17	SHANK2	70467855	71252577	11
chr11	ENSG00000172893.15	DHCR7	71428192	71452868	11
chr11	ENSG00000254682.1	RP11-660L16.2	71448673	71452157	11
chr11	ENSG00000158483.15	FAM86C1	71787509	71801236	11
chr11	ENSG00000137496.17	IL18BP	71998540	72005715	11
chr11	ENSG00000251143.1	RP11-849H4.4	72016260	72020910	11
chr11	ENSG00000184154.13	LRTOMT	72080693	72110782	11
chr11	ENSG00000110203.8	FOLR3	72114868	72139892	11
chr11	ENSG00000110195.12	FOLR1	72189557	72196323	11
chr11	ENSG00000165457.13	FOLR2	72216600	72221950	11
chr11	ENSG00000255843.1	AP000593.7	72302138	72302965	11
chr11	ENSG00000186642.15	PDE2A	72576140	72674591	11
chr11	ENSG00000256633.1	RP11-169D4.2	72584728	72587979	11
chr11	ENSG00000245148.2	ARAP1-AS2	72700473	72705607	11
chr11	ENSG00000214530.8	STARD10	72754728	72794168	11
chr11	ENSG00000168010.10	ATG16L2	72814307	72843674	11
chr11	ENSG00000175591.11	P2RY2	73218297	73236352	11
chr11	ENSG00000260401.1	RP11-800A3.4	73238974	73242335	11
chr11	ENSG00000171631.14	P2RY6	73264504	73298617	11
chr11	ENSG00000257038.1	RP11-800A3.7	73307234	73308288	11
chr11	ENSG00000054967.12	RELT	73376263	73397472	11
chr11	ENSG00000256448.5	RP11-809N8.4	73410485	73410682	11
chr11	ENSG00000256148.1	RP11-809N8.5	73510657	73510820	11
chr11	ENSG00000021300.13	PLEKHB1	73646177	73662819	11
chr11	ENSG00000187726.8	DNAJB13	73950318	73970366	11
chr11	ENSG00000255847.5	RP11-167N4.2	73963656	73964524	11
chr11	ENSG00000175567.8	UCP2	73974666	73983307	11
chr11	ENSG00000280269.1	AP000577.2	74204868	74205746	11
chr11	ENSG00000149380.11	P4HA3	74235800	74311657	11
chr11	ENSG00000206913.1	SNORA7	74252413	74252552	11
chr11	ENSG00000165434.7	PGM2L1	74330317	74398473	11
chr11	ENSG00000175538.10	KCNE3	74454840	74467729	11
chr11	ENSG00000175536.6	LIPT2	74491711	74493365	11
chr11	ENSG00000254837.2	AP001372.2	74493733	74498533	11
chr11	ENSG00000054938.15	CHRDL2	74696428	74731385	11
chr11	ENSG00000227615.1	RP11-864N7.2	74745715	74746114	11
chr11	ENSG00000166435.15	XRRA1	74807738	74949200	11
chr11	ENSG00000137491.14	SLCO2B1	75100562	75206549	11
chr11	ENSG00000279117.1	CTD-2562J17.6	75260362	75262466	11
chr11	ENSG00000137486.16	ARRB1	75264181	75351705	11
chr11	ENSG00000207445.1	SNORD15B	75404420	75404566	11
chr11	ENSG00000158555.14	GDPD5	75434639	75525903	11
chr11	ENSG00000149257.13	SERPINH1	75562055	75572783	11
chr11	ENSG00000171533.11	MAP6	75586917	75669120	11
chr11	ENSG00000062282.14	DGAT2	75759511	75801535	11
chr11	ENSG00000085741.12	WNT11	76186324	76210736	11
chr11	ENSG00000272301.1	RP11-111M22.4	76389647	76390128	11
chr11	ENSG00000255135.3	RP11-111M22.3	76441337	76444656	11
chr11	ENSG00000158636.16	EMSY	76445021	76553025	11
chr11	ENSG00000255363.2	RP11-672A2.5	76607852	76630427	11
chr11	ENSG00000254810.1	RP11-672A2.4	76654168	76656712	11
chr11	ENSG00000236304.1	AP001189.4	76657055	76663866	11
chr11	ENSG00000137507.11	LRRC32	76657523	76670747	11
chr11	ENSG00000182704.7	TSKU	76782250	76798154	11
chr11	ENSG00000149260.15	CAPN5	77066931	77126155	11
chr11	ENSG00000137474.19	MYO7A	77128263	77215239	11
chr11	ENSG00000227376.1	FTH1P16	77734474	77735026	11
chr11	ENSG00000151364.16	KCTD14	78016025	78046191	11
chr11	ENSG00000188997.7	KCTD21	78171248	78188811	11
chr11	ENSG00000118369.12	USP35	78188822	78214711	11
chr11	ENSG00000251323.2	RP11-452H21.4	78423981	78429836	11
chr11	ENSG00000227097.5	RPS28P7	82689558	82689768	11
chr11	ENSG00000254676.1	RP11-727A23.4	83180143	83184490	11
chr11	ENSG00000254551.1	RP11-727A23.7	83209634	83210106	11
chr11	ENSG00000179071.4	CCDC89	85684865	85686277	11
chr11	ENSG00000137501.17	SYTL2	85694223	85811159	11
chr11	ENSG00000149201.9	CCDC81	86374735	86423109	11
chr11	ENSG00000150687.11	PRSS23	86791058	86952910	11
chr11	ENSG00000255471.1	RP11-736K20.5	86892213	86925037	11
chr11	ENSG00000280339.1	RP11-736K20.4	86908989	86912238	11
chr11	ENSG00000174804.3	FZD4	86945678	86955391	11
chr11	ENSG00000270510.1	RP11-777F6.3	87323758	87324359	11
chr11	ENSG00000123892.11	RAB38	88113241	88175467	11
chr11	ENSG00000109861.15	CTSC	88293591	88337787	11
chr11	ENSG00000086991.12	NOX4	89324355	89498187	11
chr11	ENSG00000077616.10	NAALAD2	90131514	90192894	11
chr11	ENSG00000280385.1	AP000648.5	90193613	90198120	11
chr11	ENSG00000110172.11	CHORDC1	90201159	90223152	11
chr11	ENSG00000280367.1	RP11-121L10.2	90223364	90226538	11
chr11	ENSG00000165323.15	FAT3	92352095	92896470	11
chr11	ENSG00000254911.3	SCARNA9	93721512	93721796	11
chr11	ENSG00000166012.16	TAF1D	93729969	93742898	11
chr11	ENSG00000206834.1	SNORA1	93732003	93732133	11
chr11	ENSG00000207304.1	SNORA8	93732360	93732499	11
chr11	ENSG00000207145.1	SNORA18	93733505	93733597	11
chr11	ENSG00000284458.1	MIR1304	93733673	93733764	11
chr11	ENSG00000110218.8	PANX1	94128927	94181972	11
chr11	ENSG00000255893.1	RP11-685N10.1	94472907	94473570	11
chr11	ENSG00000257057.2	C11orf97	94512431	94532123	11
chr11	ENSG00000149218.4	ENDOD1	95089809	95132645	11
chr11	ENSG00000149212.11	SESN3	95165512	95232541	11
chr11	ENSG00000184384.13	MAML2	95976597	96343180	11
chr11	ENSG00000183340.6	JRKL	96389988	96507574	11
chr11	ENSG00000165895.17	ARHGAP42	100738442	100991937	11
chr11	ENSG00000170647.3	TMEM133	100991988	100993941	11
chr11	ENSG00000082175.14	PGR	101029623	101130524	11
chr11	ENSG00000137672.12	TRPC6	101451563	101872562	11
chr11	ENSG00000187151.7	ANGPTL5	101890673	101916522	11
chr11	ENSG00000110318.13	CEP126	101915014	102001058	11
chr11	ENSG00000137691.12	C11orf70	102047442	102084560	11
chr11	ENSG00000277459.1	RP11-732A21.3	102109842	102110457	11
chr11	ENSG00000023445.13	BIRC3	102317449	102339403	11
chr11	ENSG00000255337.1	RP11-315O6.1	102453044	102462008	11
chr11	ENSG00000137673.8	MMP7	102520507	102530753	11
chr11	ENSG00000118113.11	MMP8	102711794	102727050	11
chr11	ENSG00000166670.9	MMP10	102770502	102780628	11
chr11	ENSG00000196611.4	MMP1	102789919	102798160	11
chr11	ENSG00000149968.11	MMP3	102835800	102843803	11
chr11	ENSG00000262406.2	MMP12	102862735	102875034	11
chr11	ENSG00000137745.11	MMP13	102942994	102955734	11
chr11	ENSG00000260966.1	RP11-690D19.3	103050686	103055799	11
chr11	ENSG00000187240.13	DYNC2H1	103109430	103479863	11
chr11	ENSG00000170962.12	PDGFD	103907185	104164379	11
chr11	ENSG00000204403.9	CASP12	104885717	104898670	11
chr11	ENSG00000235505.7	RP11-693N9.2	104901548	104919073	11
chr11	ENSG00000137757.10	CASP5	104994234	105023168	11
chr11	ENSG00000137752.23	CASP1	105025442	105035250	11
chr11	ENSG00000204397.7	CARD16	105041325	105045376	11
chr11	ENSG00000152402.10	GUCY1A2	106674011	107018524	11
chr11	ENSG00000137760.14	ALKBH8	107502725	107565746	11
chr11	ENSG00000170290.3	SLN	107707377	107719693	11
chr11	ENSG00000110660.14	SLC35F2	107790990	107928293	11
chr11	ENSG00000178202.12	KDELC2	108472104	108498432	11
chr11	ENSG00000110723.11	EXPH5	108505430	108593738	11
chr11	ENSG00000137727.12	ARHGAP20	110577041	110713189	11
chr11	ENSG00000196167.9	COLCA1	111290786	111305045	11
chr11	ENSG00000214290.8	COLCA2	111298839	111308735	11
chr11	ENSG00000110777.11	POU2AF1	111352251	111455630	11
chr11	ENSG00000137707.13	BTG4	111467525	111512354	11
chr11	ENSG00000183644.13	C11orf88	111515510	111537031	11
chr11	ENSG00000204381.11	LAYN	111540279	111561745	11
chr11	ENSG00000255561.6	FDXACB1	111874055	111880775	11
chr11	ENSG00000109846.7	CRYAB	111908564	111923722	11
chr11	ENSG00000170276.5	HSPB2	111912241	111914093	11
chr11	ENSG00000149300.9	C11orf52	111918031	111926872	11
chr11	ENSG00000150764.13	DIXDC1	111927143	112022584	11
chr11	ENSG00000150768.15	DLAT	112024813	112064390	11
chr11	ENSG00000150773.10	PIH1D2	112067797	112074085	11
chr11	ENSG00000150779.11	TIMM8B	112085150	112086772	11
chr11	ENSG00000150782.11	IL18	112143250	112164117	11
chr11	ENSG00000197580.11	BCO2	112175466	112224699	11
chr11	ENSG00000149292.16	TTC12	113314528	113383544	11
chr11	ENSG00000270179.1	RP11-159N11.4	113368576	113369117	11
chr11	ENSG00000170209.4	ANKK1	113387790	113400418	11
chr11	ENSG00000109906.13	ZBTB16	114059592	114250676	11
chr11	ENSG00000166741.7	NNMT	114257786	114313285	11
chr11	ENSG00000182985.17	CADM1	115169217	115504957	11
chr11	ENSG00000110245.11	APOC3	116829705	116833072	11
chr11	ENSG00000118137.9	APOA1	116835750	116837950	11
chr11	ENSG00000235910.1	APOA1-AS	116855289	116855729	11
chr11	ENSG00000254851.1	RP11-109L13.1	117135527	117138582	11
chr11	ENSG00000149591.16	TAGLN	117199320	117204336	11
chr11	ENSG00000280143.1	AP000892.6	117206356	117210292	11
chr11	ENSG00000278768.1	BACE1-AS	117290873	117293571	11
chr11	ENSG00000276505.1	CMB9-94B1.2	117297004	117297328	11
chr11	ENSG00000177103.13	DSCAML1	117427772	117817525	11
chr11	ENSG00000254528.7	RP11-728F11.4	117833718	117838942	11
chr11	ENSG00000137726.16	FXYD6	117836975	117877486	11
chr11	ENSG00000137747.15	TMPRSS13	117900642	117929459	11
chr11	ENSG00000110324.10	IL10RA	117986347	118001479	11
chr11	ENSG00000137648.17	TMPRSS4	118077011	118121890	11
chr11	ENSG00000177098.8	SCN4B	118133376	118152888	11
chr11	ENSG00000149575.5	SCN2B	118161950	118176673	11
chr11	ENSG00000160593.18	JAML	118193739	118225094	11
chr11	ENSG00000255163.1	HSPE1P18	118208931	118209211	11
chr11	ENSG00000160588.9	MPZL3	118226689	118252350	11
chr11	ENSG00000149573.8	MPZL2	118253402	118264536	11
chr11	ENSG00000280032.1	RP11-832A4.7	118264592	118266817	11
chr11	ENSG00000198851.9	CD3E	118304544	118316175	11
chr11	ENSG00000167286.9	CD3D	118338953	118342744	11
chr11	ENSG00000160654.9	CD3G	118344343	118355161	11
chr11	ENSG00000118058.20	KMT2A	118436489	118526832	11
chr11	ENSG00000118096.7	IFT46	118544527	118572970	11
chr11	ENSG00000243431.1	RPL5P30	118560689	118561580	11
chr11	ENSG00000019144.18	PHLDB1	118606439	118657315	11
chr11	ENSG00000255176.1	AP002954.3	118636619	118638097	11
chr11	ENSG00000255422.1	AP002954.4	118704606	118708523	11
chr11	ENSG00000255121.2	RP11-110I1.12	118994823	118998004	11
chr11	ENSG00000240970.1	RPL23AP64	119003011	119003446	11
chr11	ENSG00000254428.1	RP11-110I1.11	119003741	119004893	11
chr11	ENSG00000254909.1	RP11-110I1.5	119005726	119005934	11
chr11	ENSG00000149428.18	HYOU1	119044745	119057202	11
chr11	ENSG00000256269.7	HMBS	119084865	119093549	11
chr11	ENSG00000188486.3	H2AFX	119093853	119095467	11
chr11	ENSG00000160703.15	NLRX1	119166567	119184016	11
chr11	ENSG00000248712.7	CCDC153	119190223	119196769	11
chr11	ENSG00000076706.16	MCAM	119308528	119321521	11
chr11	ENSG00000036672.15	USP2	119355214	119381726	11
chr11	ENSG00000154096.13	THY1	119417377	119424985	11
chr11	ENSG00000137699.16	TRIM29	120111274	120185529	11
chr11	ENSG00000184232.8	OAF	120210766	120230332	11
chr11	ENSG00000137709.9	POU2F3	120236639	120319944	11
chr11	ENSG00000181264.8	TMEM136	120325128	120333682	11
chr11	ENSG00000196914.8	ARHGEF12	120336913	120489936	11
chr11	ENSG00000149403.12	GRIK4	120511699	120988904	11
chr11	ENSG00000109929.9	SC5D	121292452	121308694	11
chr11	ENSG00000137642.12	SORL1	121452202	121633693	11
chr11	ENSG00000255248.7	MIR100HG	122028326	122556721	11
chr11	ENSG00000109943.8	CRTAM	122838499	122872639	11
chr11	ENSG00000109971.13	HSPA8	123057488	123063230	11
chr11	ENSG00000200879.1	SNORD14E	123058076	123058161	11
chr11	ENSG00000166250.11	CLMP	123069864	123195281	11
chr11	ENSG00000166261.10	ZNF202	123724176	123741675	11
chr11	ENSG00000110013.12	SIAE	124635398	124694302	11
chr11	ENSG00000064199.6	SPA17	124673881	124697518	11
chr11	ENSG00000154146.12	NRGN	124739845	124747210	11
chr11	ENSG00000019102.11	VSIG2	124747471	124752238	11
chr11	ENSG00000120458.10	MSANTD2	124766497	124800449	11
chr11	ENSG00000254941.1	RP11-677M14.5	124807821	124808269	11
chr11	ENSG00000154134.14	ROBO3	124865385	124881466	11
chr11	ENSG00000154133.14	ROBO4	124884363	124898500	11
chr11	ENSG00000254943.1	RP11-664I21.6	124891562	124892126	11
chr11	ENSG00000134955.11	SLC37A2	125063066	125090312	11
chr11	ENSG00000150433.9	TMEM218	125096544	125111763	11
chr11	ENSG00000165495.15	PKNOX2	125164686	125433389	11
chr11	ENSG00000254932.2	RP11-687M24.8	125258625	125266798	11
chr11	ENSG00000149557.12	FEZ1	125445744	125496310	11
chr11	ENSG00000198331.10	HYLS1	125883613	125900648	11
chr11	ENSG00000064309.14	CDON	125955795	126063335	11
chr11	ENSG00000150455.13	TIRAP	126283064	126298845	11
chr11	ENSG00000255062.1	RP11-712L6.5	126296967	126304318	11
chr11	ENSG00000110063.8	DCPS	126303751	126345749	11
chr11	ENSG00000134954.14	ETS1	128458760	128587558	11
chr11	ENSG00000151702.16	FLI1	128693769	128813267	11
chr11	ENSG00000120457.11	KCNJ5	128891355	128921035	11
chr11	ENSG00000174370.9	C11orf45	128899564	128906035	11
chr11	ENSG00000043039.6	BARX2	129375939	129452279	11
chr11	ENSG00000151715.7	TMEM45B	129815818	129860003	11
chr11	ENSG00000149418.10	ST14	130159561	130210376	11
chr11	ENSG00000134917.9	ADAMTS8	130404924	130428993	11
chr11	ENSG00000166106.3	ADAMTS15	130448973	130476641	11
chr11	ENSG00000231698.2	AP002856.5	131253421	131350917	11
chr11	ENSG00000182667.14	NTM	131370477	132336822	11
chr11	ENSG00000280237.3	MIR4697HG	133896437	133901601	11
chr11	ENSG00000080854.14	IGSF9B	133908563	133956985	11
chr11	ENSG00000166086.12	JAM3	134068924	134152001	11
chr11	ENSG00000149328.14	GLB1L2	134331873	134378341	11
chr12	ENSG00000226210.3	ABC7-42389800N19.1	14521	32015	12
chr12	ENSG00000120645.11	IQSEC3	66764	178460	12
chr12	ENSG00000256948.1	RP11-598F7.3	106523	111850	12
chr12	ENSG00000256694.1	RP11-598F7.5	164663	166321	12
chr12	ENSG00000256540.1	RP11-598F7.6	166855	182399	12
chr12	ENSG00000111181.12	SLC6A12	190076	214120	12
chr12	ENSG00000261799.1	RP11-283I3.6	273953	277123	12
chr12	ENSG00000120647.9	CCDC77	389454	442645	12
chr12	ENSG00000139044.10	B4GALNT3	460363	563509	12
chr12	ENSG00000171840.11	NINJ2	564295	663779	12
chr12	ENSG00000177406.4	RP11-218M22.1	630890	663327	12
chr12	ENSG00000002016.17	RAD52	912076	990053	12
chr12	ENSG00000111186.12	WNT5B	1529890	1647243	12
chr12	ENSG00000171823.6	FBXL14	1565992	1594165	12
chr12	ENSG00000006831.9	ADIPOR2	1688573	1788678	12
chr12	ENSG00000004478.7	FKBP4	2794952	2805423	12
chr12	ENSG00000111203.11	ITFG2	2817222	2859791	12
chr12	ENSG00000053702.14	NRIP2	2825347	2835544	12
chr12	ENSG00000111206.12	FOXM1	2858331	2877155	12
chr12	ENSG00000197905.8	TEAD4	2959329	3040673	12
chr12	ENSG00000250899.3	RP11-253E3.3	3041436	3044950	12
chr12	ENSG00000011105.12	TSPAN9	3077354	3286564	12
chr12	ENSG00000227081.5	RP11-543P15.1	3211662	3211917	12
chr12	ENSG00000111218.11	PRMT8	3381348	3593973	12
chr12	ENSG00000256969.1	RP11-320N7.2	4020976	4026658	12
chr12	ENSG00000256164.1	CCND2-AS1	4248764	4249193	12
chr12	ENSG00000118971.7	CCND2	4273771	4305350	12
chr12	ENSG00000047621.11	C12orf4	4487727	4538508	12
chr12	ENSG00000111247.14	RAD51AP1	4538797	4560048	12
chr12	ENSG00000130037.4	KCNA5	5043988	5046788	12
chr12	ENSG00000185652.11	NTF3	5432111	5521536	12
chr12	ENSG00000047617.14	ANO2	5531868	5946232	12
chr12	ENSG00000110799.13	VWF	5948873	6124770	12
chr12	ENSG00000008323.15	PLEKHG6	6310435	6328506	12
chr12	ENSG00000111319.12	SCNN1A	6346842	6377730	12
chr12	ENSG00000256433.2	RP1-102E24.8	6393904	6396148	12
chr12	ENSG00000215039.6	CD27-AS1	6439160	6450894	12
chr12	ENSG00000139193.3	CD27	6444866	6451689	12
chr12	ENSG00000139190.16	VAMP1	6462322	6470987	12
chr12	ENSG00000276718.1	RP1-102E24.10	6466536	6467135	12
chr12	ENSG00000111640.14	GAPDH	6533926	6538374	12
chr12	ENSG00000010295.19	IFFO1	6538374	6556083	12
chr12	ENSG00000111641.11	NOP2	6556862	6568691	12
chr12	ENSG00000184574.9	LPAR5	6618834	6636447	12
chr12	ENSG00000111644.7	ACRBP	6638074	6647460	12
chr12	ENSG00000111653.19	ING4	6650279	6663148	12
chr12	ENSG00000219410.5	RP4-761J14.8	6663259	6672069	12
chr12	ENSG00000269892.1	RP4-761J14.10	6742984	6743641	12
chr12	ENSG00000089692.8	LAG3	6772518	6778453	12
chr12	ENSG00000010610.9	CD4	6786857	6820808	12
chr12	ENSG00000250510.7	GPR162	6821544	6827421	12
chr12	ENSG00000110811.19	P3H3	6828409	6839851	12
chr12	ENSG00000111664.10	GNB3	6840210	6847393	12
chr12	ENSG00000111665.11	CDCA3	6844792	6852066	12
chr12	ENSG00000111671.9	SPSB2	6870948	6889358	12
chr12	ENSG00000240370.6	RPL13P5	6873388	6884681	12
chr12	ENSG00000248593.3	DSTNP2	6884741	6885786	12
chr12	ENSG00000275703.1	U47924.32	6899751	6900212	12
chr12	ENSG00000010626.14	LRRC23	6904732	6914243	12
chr12	ENSG00000272173.1	U47924.31	6943662	6944379	12
chr12	ENSG00000111679.16	PTPN6	6946467	6961316	12
chr12	ENSG00000257084.1	U47924.27	6963245	6964447	12
chr12	ENSG00000182326.14	C1S	6988258	7071032	12
chr12	ENSG00000159403.15	C1R	7080208	7092607	12
chr12	ENSG00000205885.7	C1RL-AS1	7108051	7122501	12
chr12	ENSG00000139194.7	RBP5	7123683	7128942	12
chr12	ENSG00000256967.1	RP11-273B20.1	7129078	7131198	12
chr12	ENSG00000177675.8	CD163L1	7346684	7451055	12
chr12	ENSG00000177575.12	CD163	7470812	7503893	12
chr12	ENSG00000059804.15	SLC2A3	7919229	7936275	12
chr12	ENSG00000171860.4	C3AR1	8058301	8066471	12
chr12	ENSG00000111729.13	CLEC4A	8123629	8138607	12
chr12	ENSG00000235602.5	POU5F1P3	8133771	8134849	12
chr12	ENSG00000275367.1	RP11-266K4.14	8217757	8221115	12
chr12	ENSG00000164845.16	FAM86FP	8232511	8242948	12
chr12	ENSG00000226091.7	LINC00937	8295985	8396803	12
chr12	ENSG00000166527.7	CLEC4D	8509474	8522366	12
chr12	ENSG00000166523.7	CLEC4E	8533304	8540963	12
chr12	ENSG00000197614.10	MFAP5	8641245	8662888	12
chr12	ENSG00000166532.15	RIMKLB	8681690	8783095	12
chr12	ENSG00000249790.2	RP11-20D14.6	8788256	8795789	12
chr12	ENSG00000139187.9	KLRG1	8950043	9010760	12
chr12	ENSG00000245105.2	A2M-AS1	9065176	9068060	12
chr12	ENSG00000175899.14	A2M	9068182	9116229	12
chr12	ENSG00000256720.1	BTG1P1	9135083	9135591	12
chr12	ENSG00000126838.9	PZP	9148839	9208370	12
chr12	ENSG00000237248.4	LINC00987	9240331	9243052	12
chr12	ENSG00000256427.1	RP11-118B22.4	9246496	9257960	12
chr12	ENSG00000111788.10	RP11-22B23.1	9277234	9313241	12
chr12	ENSG00000260423.1	RP13-735L24.1	9367463	9397617	12
chr12	ENSG00000256673.1	RP11-599J14.2	9398354	9414851	12
chr12	ENSG00000214826.5	DDX12P	9418672	9448229	12
chr12	ENSG00000111796.3	KLRB1	9594550	9607886	12
chr12	ENSG00000069493.14	CLEC2D	9664968	9699555	12
chr12	ENSG00000256582.1	RP11-75L1.1	9704076	9709350	12
chr12	ENSG00000110848.8	CD69	9752485	9760901	12
chr12	ENSG00000150045.11	KLRF1	9827480	9845007	12
chr12	ENSG00000110852.4	CLEC2B	9852983	9870136	12
chr12	ENSG00000225231.1	AC091814.2	9936578	9943495	12
chr12	ENSG00000172322.13	CLEC12A	9971414	9985595	12
chr12	ENSG00000165682.14	CLEC1B	9985641	10013424	12
chr12	ENSG00000256660.5	CLEC12B	10010626	10018619	12
chr12	ENSG00000150048.10	CLEC1A	10069553	10111627	12
chr12	ENSG00000223042.1	RN7SKP161	10084185	10084490	12
chr12	ENSG00000172243.17	CLEC7A	10116776	10130258	12
chr12	ENSG00000173391.8	OLR1	10158300	10172138	12
chr12	ENSG00000165685.8	TMEM52B	10170541	10191801	12
chr12	ENSG00000139112.10	GABARAPL1	10212457	10223130	12
chr12	ENSG00000134539.16	KLRD1	10226057	10329600	12
chr12	ENSG00000213809.8	KLRK1	10372352	10391874	12
chr12	ENSG00000183542.5	KLRC4	10407381	10409757	12
chr12	ENSG00000205810.8	KLRC3	10412311	10420595	12
chr12	ENSG00000205809.9	KLRC2	10426853	10442263	12
chr12	ENSG00000134545.13	KLRC1	10446027	10454685	12
chr12	ENSG00000180574.3	EIF2S3L	10505601	10523135	12
chr12	ENSG00000256039.1	RP11-291B21.2	10553362	10558049	12
chr12	ENSG00000256667.6	KLRA1P	10588062	10599669	12
chr12	ENSG00000060138.12	YBX3	10699088	10723312	12
chr12	ENSG00000231887.6	PRH1	10824959	10884255	12
chr12	ENSG00000111215.11	PRR4	10845848	11121180	12
chr12	ENSG00000255837.1	TAS2R20	10996494	10997875	12
chr12	ENSG00000247157.6	LINC01252	11548029	11590369	12
chr12	ENSG00000139083.10	ETV6	11649853	11895402	12
chr12	ENSG00000111261.13	MANSC1	12326055	12350541	12
chr12	ENSG00000275560.1	RP11-180M15.7	12718972	12719521	12
chr12	ENSG00000178878.12	APOLD1	12725916	12813315	12
chr12	ENSG00000213782.7	DDX47	12820276	12829981	12
chr12	ENSG00000234498.3	RPL13AP20	12875498	12876107	12
chr12	ENSG00000013588.7	GPRC5A	12890781	12917937	12
chr12	ENSG00000247498.9	RP11-392P7.6	12927725	12984645	12
chr12	ENSG00000111291.8	GPRC5D	12940774	12952147	12
chr12	ENSG00000134531.9	EMP1	13196715	13219939	12
chr12	ENSG00000121316.10	PLBD1	14503660	14568349	12
chr12	ENSG00000261324.2	RP11-174G6.5	14762503	14767931	12
chr12	ENSG00000179256.2	SMCO3	14804649	14814182	12
chr12	ENSG00000111339.10	ART4	14825568	14843495	12
chr12	ENSG00000111341.9	MGP	14881180	14885926	12
chr12	ENSG00000139055.6	ERP27	14914034	14939082	12
chr12	ENSG00000134533.6	RERG	15107782	15348675	12
chr12	ENSG00000151490.13	PTPRO	15322396	15597399	12
chr12	ENSG00000008394.12	MGST1	16347141	16609259	12
chr12	ENSG00000048540.14	LMO3	16548372	16610594	12
chr12	ENSG00000256564.1	RP11-424M22.3	16567410	16573940	12
chr12	ENSG00000111404.6	RERGL	18080868	18320107	12
chr12	ENSG00000172572.6	PDE3A	20369244	20684381	12
chr12	ENSG00000084453.16	SLCO1A2	21264599	21419594	12
chr12	ENSG00000134548.9	SPX	21526306	21537377	12
chr12	ENSG00000256615.1	RP11-59N23.3	21662312	21759979	12
chr12	ENSG00000121361.3	KCNJ8	21764954	21775581	12
chr12	ENSG00000069431.11	ABCC9	21797400	21942529	12
chr12	ENSG00000111728.10	ST8SIA1	22063772	22437041	12
chr12	ENSG00000274624.1	RP11-49G2.3	22104490	22105320	12
chr12	ENSG00000111731.12	C2CD5	22448582	22544546	12
chr12	ENSG00000256973.1	RP11-359J14.2	22460518	22463914	12
chr12	ENSG00000060982.14	BCAT1	24810021	24949459	12
chr12	ENSG00000118308.15	LRMP	25004341	25108334	12
chr12	ENSG00000276842.1	RP11-713N11.6	25103123	25103836	12
chr12	ENSG00000118307.18	CASC1	25108419	25195162	12
chr12	ENSG00000278743.1	RP11-707G18.1	25385669	25386241	12
chr12	ENSG00000152936.10	LMNTD1	25476081	25648579	12
chr12	ENSG00000123095.5	BHLHE41	26120025	26125127	12
chr12	ENSG00000123096.11	SSPN	26134963	26299290	12
chr12	ENSG00000256234.1	RP11-283G6.4	26211163	26335856	12
chr12	ENSG00000247903.1	RP11-421F16.3	26971585	26979582	12
chr12	ENSG00000064115.10	TM7SF3	26973194	27014434	12
